SA1_2021,IER_2021
40105101805,961.1244402
40105101806,1008.12887
40105101807,978.7832078
40105101808,1025.131597
40105101809,1040.738089
40105101810,943.4744004
40105101811,979.8671386
40105101812,944.9017847
40105101813,973.3244841
40105101814,1020.24247
40105101815,945.0555098
40105101816,974.415358
40105101817,972.585695
40105101818,938.7242477
40105101819,949.5318143
40105101820,983.8359911
40105101821,1011.361231
40105101822,960.9497712
40105101823,926.6617383
40105101824,967.3500089
40105101825,894.3807916
40105101826,1002.994881
40105101827,1017.532548
40105101828,875.5992114
40105101829,1006.60466
40105101901,1071.351473
40105101902,903.210086
40105101903,866.7208278
40105101904,1081.864753
40105101905,1020.736679
40105101906,1099.229188
40105101907,1037.355226
40105101908,1013.091251
40105101909,1039.466116
40105101910,1012.149018
40105101911,1087.723783
40105101912,1072.064236
40105101913,958.6190962
40105101914,892.9390228
40105101915,1076.148804
40105101916,1098.314286
40105101917,1071.505457
40105101918,1012.518319
40105101919,1055.721581
40105101920,952.7712193
40105101921,899.0899433
40105101922,969.189463
40105101923,972.5811906
40105101924,1021.375228
40105101925,951.2891388
40105101926,1020.674913
40105101927,968.1572601
40105101928,1071.375506
40105101929,1050.57101
40105101930,1013.163723
40105101931,1002.403024
40105101932,1052.086953
40106102001,906.3690572
40106102002,936.2864238
40106102003,1008.927074
40106102004,984.5673223
40106102005,973.4297023
40106102006,1044.55924
40106102007,1067.127233
40106102008,1031.396966
40106102009,1016.45768
40106102010,1053.155197
40106102011,878.2169453
40106102012,1124.307782
40106102013,968.3813519
40106102014,1024.350571
40106102101,1004.605466
40106102102,963.5594911
40106102103,1044.934886
40106102104,962.0047938
40106102105,948.4258024
40106102106,1005.253235
40106102107,1005.696411
40106102108,963.8924531
40106102109,941.3553419
40106102110,992.9165765
40106102111,1031.314742
40106102112,959.7657582
40106102113,1071.016451
40106102114,1016.190549
40106102115,1058.668451
40106102116,883.9594267
40106102117,998.702956
40106102118,995.3991775
40106102119,1008.16969
40106102120,1027.473595
40106102121,1071.510921
40106102122,1046.032481
40106102123,902.3690421
40106102124,1102.672326
40106102125,1060.945947
40106102126,1016.382395
40106102127,1010.049795
40106102128,1042.371533
40106102129,1031.786529
40106102130,976.1561871
40106102131,1026.464136
40106102132,987.9486451
40106102133,1071.847038
40106102134,969.9584828
40106102135,914.2649382
40106102201,1092.733489
40106102202,1020.176242
40106102203,928.1232617
40106102204,919.7625398
40106102205,1130.803637
40106102206,1050.316309
40106102207,972.4272119
40106102208,899.3398251
40106102209,1141.55516
40106102210,1034.478424
40106102211,1051.130175
40106102212,1079.805231
40106102213,1058.500608
40106102214,1029.997636
40106102215,1018.1984
40106102216,1140.228746
40106102217,1187.791084
40107102301,1109.346439
40107102302,1100.146195
40107102303,1061.092848
40107102304,1063.807178
40107102305,1081.376835
40107102306,1003.412787
40107102307,1105.113684
40107102308,1111.715069
40107102309,1071.874922
40107102310,1096.486839
40107102311,1068.73674
40107102312,1019.025312
40107102313,998.9399225
40107102314,989.8197566
40107102315,996.1627266
40107102316,1019.827469
40107102317,983.9388182
40107102318,984.4958494
40107102319,955.9581601
40107102320,997.6555317
40107102321,989.1647215
40107102322,958.5162048
40107102323,989.5874514
40107102324,993.3855277
40107102325,1015.17826
40107102326,985.7524375
40107102327,972.3778549
40107102328,879.6695637
40107102329,962.1416119
40107102330,1009.778046
40107102331,958.9489353
40107102332,1021.016786
40107102333,1014.397633
40107102334,992.8535224
40107102335,995.0760068
40107102336,997.2497012
40107102337,996.5633228
40107102338,838.0062609
40107102339,910.1720892
40107102340,949.0563132
40107102341,994.474162
40107102401,968.9576087
40107102402,910.4268339
40107102403,1014.540889
40107102406,978.4467861
40107102407,940.7300059
40107102408,1049.285718
40107102409,1002.108769
40107102413,1074.46289
40107102414,986.2557503
40107102415,968.2780074
40107102416,983.6021851
40107102417,1020.180303
40107102418,1039.488011
40107102419,1033.247895
40107102421,1108.263078
40107102422,966.6071416
40107102424,1080.862881
40107102425,976.8871695
40107102426,1105.909626
40107102427,916.2618481
40107102428,1073.211441
40107102429,995.8141029
40107102430,1057.671509
40107102431,1034.078827
40107102432,1112.676032
40107102433,1083.623875
40107102434,1120.121872
40107102435,1088.633
40107102436,1095.710933
40107102437,1047.634553
40107102438,825.8658367
40107102440,1012.873586
40107102441,950.2843353
40107102442,1109.671173
40107102443,1088.762269
40107102444,1038.291345
40107102445,1041.969072
40107102446,1116.590063
40107102447,964.6993442
40107102448,1061.393677
40107102449,1008.675741
40107102450,1071.30739
40107102451,975.1655479
40107102452,863.4221547
40107102453,1027.110947
40107102454,974.0863932
40107102455,1013.425295
40107102456,992.8022473
40201102501,1076.276181
40201102502,1094.901958
40201102503,1043.353174
40201102504,1002.974859
40201102506,975.5997476
40201102508,902.5411919
40201102509,939.185073
40201102510,966.7079679
40201102511,1027.833798
40201102512,1098.783858
40201102513,1106.938827
40201102514,1118.353459
40201102515,1113.722365
40201102516,1109.808659
40201102517,1125.166976
40201102518,1118.617664
40201102519,1104.149799
40201102520,1082.529462
40201102521,1133.102206
40201102522,945.9182006
40201102524,1082.287353
40201102525,951.3064361
40201102526,1026.654171
40201102527,950.0517447
40201102601,827.1875782
40201102602,921.2332526
40201102603,928.9433912
40201102604,806.4044377
40201102605,942.944516
40201102606,865.8534135
40201102607,1100.726734
40201102608,1072.424683
40201102610,1005.750981
40201102611,963.9646429
40201102612,921.1788899
40201102613,968.2791579
40201102614,1012.633302
40201102615,1048.336201
40201102616,1021.361127
40201102617,1065.702593
40201102618,1042.989865
40201102620,1300.485446
40201102621,1080.282409
40201102622,915.0805931
40201102624,900.5050983
40201102625,1026.044502
40201102626,923.2397718
40201102627,983.2518167
40201102628,986.5145785
40201102629,1016.251602
40201102630,1017.590732
40201102632,1058.920094
40201102633,1015.795701
40201102634,940.0425855
40201102635,943.4327598
40201102636,822.6934383
40201102637,861.66953
40201102638,1114.807676
40201102639,903.8877272
40201102640,932.1925804
40201102641,1053.383363
40201102642,870.9096621
40201102643,973.132367
40201102644,868.9324298
40201102645,792.5244283
40201102646,1046.359193
40201102648,1026.483377
40201102650,971.3297102
40201102651,905.0591999
40201102652,1021.141398
40201102654,1011.794381
40201102655,1044.647921
40201102656,927.5316378
40201102658,958.5075584
40201102659,982.3232754
40201102660,1056.401834
40201102661,934.3234896
40201102701,1060.593206
40201102702,1090.694217
40201102703,1116.502802
40201102704,1076.638571
40201102705,1060.338957
40201102707,1010.130526
40201102708,1049.758457
40201102709,1010.394049
40201102710,1092.661532
40201102711,1018.265744
40201102712,1084.82871
40201102713,1077.391811
40201102714,1024.716726
40201102715,1036.517172
40201102716,1076.431333
40201102717,1158.54366
40201102718,1024.998225
40202102801,981.7356997
40202102802,1021.801933
40202102803,1042.051421
40202102804,999.4690889
40202102807,846.3901195
40202102808,840.8413619
40202102811,963.5653889
40202102812,940.0690644
40202102813,938.690983
40202102814,942.9565614
40202102817,1059.107566
40202102819,1003.410771
40202102821,1042.028277
40202102822,1016.471435
40202102823,965.6325059
40202102824,1016.023349
40202102825,1000.717071
40202102826,924.1002499
40202102827,1009.730637
40202102828,1018.68438
40202102829,1077.85785
40202102830,980.7323052
40202102832,962.9657585
40202102834,1054.601137
40202102835,985.3935604
40202102836,910.2331602
40202102837,963.1006931
40202102838,988.5613648
40202102840,1061.846939
40202102841,1007.871838
40202102842,1045.668202
40202102843,1113.689026
40202102845,1036.24918
40202102846,925.8417914
40202102847,943.5443401
40202102848,991.2814914
40202102849,1043.969152
40202102850,1027.948922
40202102851,988.7847372
40202102853,1002.410267
40202102854,1024.276676
40202102855,900.1047762
40202102856,962.0643109
40202102857,1031.731169
40202102858,995.313023
40202102859,994.620137
40202102860,988.5443315
40202102861,936.8891654
40202102901,650.5378946
40202102902,946.6530662
40202102903,977.4939633
40202102904,970.1802624
40202102905,1021.949556
40202102906,796.7566144
40202102907,833.8685006
40202102909,720.8653678
40202102910,842.7591281
40202102911,842.0864968
40202102912,730.8002987
40202102913,847.5697593
40202102914,750.1779883
40202102915,809.1818123
40202102916,835.4904926
40202102917,800.5245358
40202102918,823.1683748
40202102920,965.0802003
40202102921,932.8587939
40202102923,789.3073705
40202102924,786.7938464
40202102925,792.9025008
40202102926,791.7532935
40202102927,778.7999343
40202102928,780.0193191
40202102929,1017.472569
40202102930,848.6602174
40202102932,871.2846753
40202102934,975.1633367
40202102935,954.0629283
40202102936,879.9236609
40202102937,951.2380561
40202102938,958.5149591
40202102939,1032.042821
40202102940,820.956413
40202102941,916.3147681
40202102942,819.8782797
40202102943,882.5148598
40202102944,866.4601606
40202102945,897.3649461
40202103001,745.0473934
40202103003,792.2356075
40202103004,820.8539816
40202103005,749.7192572
40202103006,814.7968366
40202103007,718.0690154
40202103008,675.199799
40202103009,693.4663309
40202103010,766.3762546
40202103011,676.7694683
40202103012,744.8575982
40202103013,712.4410819
40202103014,679.9988577
40202103015,800.8791571
40202103017,851.4690562
40202103018,833.434458
40202103019,747.4933827
40202103020,702.6979199
40202103021,853.0031736
40202103022,755.4906276
40202103023,812.3713632
40202103024,883.083015
40202103026,601.1434304
40202103027,829.2282443
40202103101,722.9206629
40202103102,992.3050714
40202103103,1077.341139
40202103104,793.1294278
40202103105,769.9469553
40202103106,884.5835976
40202103107,1038.796635
40202103108,759.1549452
40202103109,838.9104474
40202103110,830.6632663
40202103111,867.2430483
40202103112,1041.231251
40202103113,992.3090092
40202103114,1002.072798
40202103115,820.5626485
40202103116,910.5138642
40202103117,760.8760276
40202103118,863.4870335
40202103119,872.8068543
40202103120,1040.372945
40202103121,754.6464021
40202103122,876.5709762
40202103123,741.3783452
40202103124,1046.114315
40202103125,1087.18623
40202103126,1037.10943
40202103127,781.1677137
40202103128,935.098261
40202103130,1052.309278
40202103131,850.9465334
40202103132,1046.935382
40202103205,1097.038312
40202103206,1028.213876
40202103207,1145.589401
40202103208,1103.492794
40202103210,1138.256051
40202103211,1100.163642
40202103213,1058.640043
40202103214,911.6894829
40202103216,972.672685
40202103217,1011.719865
40202103218,1019.82571
40202103219,993.7902403
40202103220,955.3977456
40202103221,915.5487547
40202103223,893.3713985
40202103224,923.8093729
40202103225,890.1600611
40202103226,875.6705671
40202103227,895.6842917
40202103228,939.4999816
40202103229,967.0102214
40202103231,1124.251666
40202103232,822.5844363
40202103233,974.5230322
40202103234,1137.768974
40202103235,1035.608033
40202103236,1009.434566
40202103237,989.3369961
40202103238,983.0774487
40202103239,937.5916522
40202103240,912.7970426
40202103241,932.9061735
40202103301,1086.806054
40202103302,1127.542989
40202103304,1085.995061
40202103305,1087.48088
40202103306,1126.428523
40202103307,1097.035788
40202103308,1130.319856
40202103309,1160.89681
40202103310,1131.404743
40202103401,889.611528
40202103402,805.2384653
40202103403,801.3632343
40202103404,783.1542474
40202103405,869.4801435
40202103406,919.8435658
40202103407,792.3953077
40202103408,804.8962256
40202103409,813.5703832
40202103410,859.827384
40202103411,718.6570018
40202103412,809.1984386
40202103413,754.7021203
40202103414,750.6356065
40202103415,748.9393116
40202103416,810.7434567
40202103417,714.1841344
40202103418,792.6717815
40202103419,745.1645278
40202103420,819.2828316
40202103421,838.7852134
40202103422,880.3047561
40202103423,937.7589313
40202103424,846.7190708
40202103425,672.4952154
40202103426,735.2358143
40202103427,838.3700555
40202103428,687.234102
40202103429,897.9776467
40202103502,907.4961789
40202103503,1044.270849
40202103504,1039.997392
40202103505,980.4642307
40202103506,1000.069233
40202103507,971.4323438
40202103511,1020.51214
40202103512,911.8891731
40202103515,1037.787343
40202103516,1038.796571
40202103517,1128.288239
40202103518,929.5589069
40202103519,1089.24754
40202103520,1110.332371
40202103521,971.7255
40203103601,892.7977726
40203103603,952.0035167
40203103604,907.4401929
40203103605,943.1262907
40203103606,685.3274495
40203103607,763.2495183
40203103608,846.6664029
40203103609,783.9715223
40203103610,893.7454346
40203103611,859.1836312
40203103612,900.5602846
40203103613,876.6505072
40203103614,906.21504
40203103615,936.4590785
40203103616,958.2319909
40203103617,741.6675859
40203103618,868.3156628
40203103619,882.3021128
40203103620,904.6096126
40203103621,879.8395268
40203103622,890.3246672
40203103623,951.4920779
40203103624,856.9159322
40203103625,943.8937749
40203103626,973.1034808
40203103627,973.7695625
40203103628,935.3010524
40203103629,948.5254269
40203103630,958.6476898
40203103631,931.5396591
40203103632,946.8126468
40203103633,933.8929456
40203103634,922.9098368
40203103635,928.8306178
40203103636,916.7771834
40203103637,961.7069042
40203103638,1034.04663
40203103639,917.05487
40203103640,999.2157947
40203103641,899.8846914
40203103642,912.5256341
40203103643,899.7265643
40203103644,832.7608352
40203103646,831.5513184
40203103649,890.8453421
40203103650,829.8082081
40203103801,958.3387185
40203103802,849.6617094
40203103803,956.9414732
40203103804,979.8195821
40203103805,925.0260955
40203103806,932.214567
40203103807,922.2730123
40203103808,918.7161344
40203103809,1022.526869
40203103810,933.7755579
40203103811,922.0493404
40203103812,937.869811
40203103813,964.2388463
40203103814,959.6596597
40203103815,983.6312958
40203103816,927.4287326
40203103817,957.9185632
40203103818,931.792056
40203103819,1033.758916
40203103820,911.7712876
40203103821,955.2619617
40203103822,963.0104931
40203103823,898.8282756
40203103824,1036.241166
40203103825,993.8840697
40203103826,951.3153091
40203103827,1043.683068
40203103828,991.7045057
40203103829,991.3983053
40203103830,912.1061382
40203103831,955.066579
40203103832,826.5200602
40203103833,947.9360063
40203103834,974.8213946
40203103835,991.934182
40203103836,938.1714578
40203103837,968.4362495
40203103838,955.2383482
40203103839,938.8311206
40203117501,1064.447271
40203117502,964.5733481
40203117503,994.7033734
40203117504,689.0172758
40203117505,1005.719476
40203117506,1016.187981
40203117507,1061.046486
40203117508,880.3300421
40203117509,944.3107781
40203117510,1012.006043
40203117511,939.407502
40203117512,1099.936847
40203117513,985.0298537
40203117514,967.0442117
40203117516,1039.557269
40203117517,1017.923497
40203117518,1053.075694
40203117519,923.0753629
40203117520,944.6616828
40203117521,1057.972636
40203117522,978.6263513
40203117523,1027.172272
40203117524,1024.421923
40203117525,1023.207544
40203117526,1001.610835
40203117527,811.4448735
40203117528,1038.051353
40203117530,965.5519819
40203117531,953.8448507
40203117532,1038.124503
40203117533,1071.911343
40203117534,914.1934181
40203117535,978.1222019
40203117536,945.1208
40203117537,968.4822158
40203117538,976.2188733
40203117539,953.6634964
40203117540,966.4200453
40203117541,1077.379619
40203117601,1013.651615
40203117602,840.8223688
40203117603,986.0588577
40203117604,1013.59217
40203117605,992.9238298
40203117606,981.3817306
40203117607,981.2798778
40203117608,969.0008266
40203117609,980.1322788
40203117610,871.6865614
40203117611,946.4209547
40203117612,959.8786318
40203117613,983.8304134
40203117614,984.5359232
40203117615,918.8092616
40203117616,1032.000619
40203117617,986.9653174
40203117618,975.2767012
40203117619,948.4018216
40203117620,947.1162761
40203117621,1008.63157
40203117622,964.5816246
40203117623,914.7186976
40203117624,1009.628052
40204104001,985.563225
40204104002,958.4250572
40204104003,941.6943046
40204104004,888.7389424
40204104005,926.5449663
40204104006,969.0665213
40204104007,923.970852
40204104008,910.9959886
40204104009,932.5865017
40204104010,883.3072142
40204104011,1062.800479
40204104012,1002.358736
40204104013,1068.124576
40204104014,914.4307215
40204104015,1030.375529
40204104016,1085.140362
40204104017,1052.557282
40204104018,953.4300055
40204104019,964.8685353
40204104020,975.3300967
40204104021,945.6114228
40204104022,863.4533515
40204104023,977.1889486
40204104024,950.316113
40204104025,961.1244275
40204104026,992.3679905
40204104027,949.0413418
40204104028,933.9183583
40204104030,848.7526474
40204104031,848.9584577
40204104032,983.701233
40204104033,1002.556135
40204104034,977.690701
40204104035,882.3779644
40204104036,947.0010714
40204104037,956.7627465
40204104101,942.1658025
40204104102,916.3095761
40204104103,972.0273926
40204104104,970.8424241
40204104105,953.630036
40204104106,978.8361735
40204104107,1145.234705
40204104108,924.4820851
40204104109,981.5388711
40204104110,915.4578777
40204104111,962.8279809
40204104112,1021.813358
40204104113,952.5567713
40204104114,1005.855553
40204104115,1086.108524
40204104116,999.5621553
40204104117,826.0978114
40204104118,807.7942297
40204104119,911.0060269
40204104120,999.4135075
40204104121,906.0687476
40204104122,1152.155305
40204104123,1070.032443
40204104124,1160.600535
40204104125,948.3015828
40204104126,925.2104236
40204104127,1092.920207
40204104128,1119.620753
40204104129,950.7111097
40204104130,1012.325934
40204104131,1046.669843
40204104132,962.1006202
40204104133,960.0022854
40204104134,1088.343504
40204104136,1087.635792
40204104138,944.5728702
40204104301,951.9742782
40204104302,1003.257543
40204104303,835.61013
40204104304,942.5203985
40204104305,694.4734418
40204104306,849.2747959
40204104307,874.8874876
40204104308,950.0914791
40204104309,870.4085111
40204104310,902.5144784
40204104311,870.6573031
40204104312,922.3557884
40204104313,928.5707158
40204104314,972.5588257
40204104315,888.8793914
40204104316,982.8024674
40204104317,952.3157172
40204104318,923.1982448
40204104319,920.7777697
40204104320,936.2910865
40204104321,952.768131
40204104323,985.6930308
40204104324,826.7739228
40204104325,707.2834217
40204104326,955.5715086
40204104327,929.5186926
40204104328,905.4593116
40204104329,882.412934
40204104330,1068.291342
40204104331,1019.424312
40204104332,1048.363292
40204104333,1031.373403
40204104334,987.4827456
40204104335,972.6244456
40204104336,974.0468496
40204104337,1048.334369
40204104338,1062.06015
40204104339,912.7809829
40204104340,939.6387951
40204104341,1005.128983
40204104401,1030.725534
40204104402,979.5691576
40204104403,916.1075517
40204104404,939.6532143
40204104405,950.7185031
40204104406,993.7892274
40204104407,976.0954796
40204104408,846.1533227
40204104409,940.2200098
40204104410,835.3740994
40204104411,1005.043749
40204104412,863.2150282
40204104413,900.0570205
40204104414,997.8156663
40204104415,795.7630411
40204104416,966.7272195
40204104417,936.578987
40204104418,991.6960124
40204104419,930.7180946
40204104420,955.4583041
40204104421,960.8181122
40204104422,970.4722037
40204104423,972.3180867
40204104424,1003.105887
40204104425,983.9284105
40204104426,973.600247
40204104427,974.610488
40204104428,952.0945318
40204104429,931.8232459
40204104430,907.0987151
40204104431,928.4694676
40204104432,1011.694428
40204104433,985.5468557
40204104434,876.908889
40204104435,1045.447301
40204104436,1023.369504
40204104437,978.0266363
40204104438,961.7029124
40204104601,797.3004227
40204104602,807.8108631
40204104604,958.736366
40204104605,881.0755071
40204104606,935.3707566
40204104607,908.6668595
40204104608,910.676345
40204104609,745.4629505
40204104611,969.3205636
40204104612,938.3376971
40204104613,857.4603363
40204104614,911.2888067
40204104615,887.1526174
40204104616,899.6486988
40204104617,842.1519247
40204104618,793.0396058
40204104619,885.035434
40204104620,866.5396636
40204104621,916.268233
40204104622,908.806017
40204104625,842.7525952
40204104626,852.680063
40204104627,904.2138729
40204104628,865.5203559
40204104629,921.6475048
40204104632,874.0204282
40204104633,918.8862822
40204104635,917.3187755
40204104637,938.9658891
40204104638,878.1112588
40204104639,919.4750019
40204104640,698.466495
40204104641,783.2408853
40204104642,985.571594
40204104643,866.7502885
40204104644,903.8800023
40204104645,793.8190395
40204104646,861.2321333
40204104701,875.2113138
40204104702,914.5124313
40204104703,1028.116338
40204104704,978.0054207
40204104705,1154.478728
40204104706,1127.739723
40204104707,1066.037639
40204104708,1022.093444
40204104709,1095.418411
40204104710,1126.398312
40204104711,920.3362483
40204104712,901.287957
40204104713,1025.123477
40204104714,1023.615077
40204104715,1058.382911
40204104717,942.4089562
40204104718,956.7932564
40204104719,904.230534
40204104720,918.6776566
40204104721,948.9169846
40204104722,885.7739732
40204104723,985.2013625
40204104724,952.5052741
40204104725,895.3234411
40204104726,891.3387682
40204104727,979.1032726
40204104728,933.0331907
40204104729,967.5038581
40204104730,850.5329798
40204104731,978.2623065
40204104732,965.1574284
40204104733,865.4248448
40204104734,968.8124807
40204104735,1027.077984
40204104736,950.6743621
40204104737,961.5374334
40204104738,954.9184381
40204104739,1004.621338
40204104740,795.862477
40204104741,912.6416679
40204104742,992.0634012
40204104743,905.5093745
40204104744,1130.014307
40204104801,831.8448782
40204104803,760.1154239
40204104805,792.8400883
40204104806,793.2201351
40204104807,836.3912783
40204104808,908.9592636
40204104809,926.204317
40204104811,1005.487088
40204104812,923.0590771
40204104813,948.4425794
40204104814,969.4843539
40204104815,856.9665986
40204104816,912.2754002
40204104817,839.8279871
40204104820,920.7236719
40204104821,995.7274714
40204104822,918.8412072
40204104823,908.0411638
40204104824,903.1472345
40204104825,814.3073164
40204104826,812.757735
40204104827,925.0278876
40204104829,899.6158822
40204104830,967.0530217
40204104832,946.1964978
40204104833,923.3153182
40204104834,933.3771943
40204104836,1088.460386
40204104837,846.9628905
40204104838,920.3613655
40204104839,983.5537269
40204104840,752.7894523
40204104841,922.285877
40204104842,972.7907384
40204104843,954.3088433
40204104844,1054.185304
40204104845,916.0107163
40204104846,792.0741102
40204104847,840.8014326
40204104848,1028.87674
40204104849,981.2588874
40204117101,836.6732484
40204117102,866.2603433
40204117103,994.956028
40204117104,1044.046414
40204117105,933.3363826
40204117106,1056.665025
40204117107,1052.021762
40204117108,1004.819308
40204117109,949.6046861
40204117110,1029.654974
40204117111,1027.011529
40204117112,985.3251605
40204117113,1026.319748
40204117115,1015.999751
40204117116,1031.18537
40204117117,1054.025026
40204117118,1039.869206
40204117119,1039.322335
40204117120,988.1022585
40204117121,1065.62154
40204117123,1013.413897
40204117124,1036.011064
40204117125,905.2758444
40204117126,1042.743866
40204117201,910.6432859
40204117202,934.0424389
40204117203,931.1482558
40204117204,995.3825573
40204117206,964.887126
40204117207,1002.348503
40204117208,932.8265143
40204117209,933.1322566
40204117210,938.4802309
40204117211,899.92486
40204117212,907.3215155
40204117213,951.4756074
40204117214,963.7255801
40204117215,889.6035038
40204117216,905.6476962
40204117217,953.6237469
40204117218,885.6786023
40204117219,936.5879671
40205104901,1057.000288
40205104902,1021.2097
40205104903,969.7735007
40205104904,992.5936578
40205104905,997.9184025
40205104906,1031.780283
40205104907,959.4143269
40205104908,979.3976658
40205104909,1071.431464
40205104910,1121.3074
40205104911,1154.127136
40205104912,1120.512368
40205104913,1142.709089
40205104915,974.6665324
40205104916,1114.310383
40205104917,979.2345675
40205104918,1112.882386
40205104919,977.9392246
40205104920,947.7815114
40205104921,987.9700007
40205104922,1026.12998
40205104924,878.6528691
40205104925,983.5005521
40205104926,1109.423763
40205104927,1146.598197
40205104928,1007.972058
40205104929,1203.304615
40205105001,973.2829483
40205105002,1024.053737
40205105003,958.9492695
40205105004,1003.817557
40205105005,1017.611876
40205105006,1093.628734
40205105007,987.5076396
40205105008,1006.7897
40205105009,1063.339982
40205105010,1034.099672
40205105011,1097.927363
40205105012,1021.231794
40205105013,1116.099592
40205105014,1055.620244
40205105015,1049.273665
40205105016,1072.731947
40205105017,1053.001104
40205105018,928.4325547
40205105019,1015.909764
40205105020,1010.736544
40205105021,1012.21072
40205105022,1043.028542
40205105023,1086.310101
40205105101,1074.428972
40205105102,1149.756514
40205105103,1147.818754
40205105104,1044.246015
40205105105,1017.452299
40205105106,1011.697674
40205105107,1136.617053
40205105108,1139.725012
40205105109,1121.767121
40205105110,1101.390661
40205105111,1012.237682
40205105112,988.1397725
40205105113,1105.385903
40205105114,1064.032762
40205105115,1068.582463
40205105116,995.9003014
40205105117,1025.013413
40205105118,1041.976873
40205105119,1018.810827
40205105120,1040.789118
40205105121,1063.112165
40205105122,1087.077617
40205105123,972.1666513
40205105124,1052.40308
40205105125,1045.52258
40205105126,1030.263167
40205105127,1083.081152
40205105128,1019.101022
40205105129,1083.827773
40205105201,969.8964939
40205105202,982.0534881
40205105203,898.9341678
40205105204,1013.910895
40205105205,1047.229096
40205105206,998.9295422
40205105207,988.5010344
40205105208,994.525977
40205105209,1052.010878
40205105210,941.50255
40205105212,899.6666077
40205105213,872.5462002
40205105214,950.2336678
40205105215,940.1126294
40205105216,1041.812746
40205105217,919.3859969
40205105218,970.4946445
40205105219,971.1723963
40205105220,970.2035451
40205105221,934.2915357
40205105223,888.7061684
40205105225,922.8087454
40205105226,957.7425102
40205105227,990.4007413
40205105228,982.7667674
40205105229,877.8645699
40205105230,851.7789487
40205105231,958.7434315
40205105232,974.8409402
40205105233,1023.868456
40205105234,992.6887507
40205105235,920.8853579
40205105236,991.410486
40205105237,966.5009758
40205105238,1011.310478
40205105301,998.1093285
40205105302,1100.999137
40205105303,1028.504501
40205105304,1036.858628
40205105305,1084.522984
40205105306,1062.190597
40205105307,948.5522571
40205105308,952.3807858
40205105309,1012.627595
40205105310,989.3488883
40205105311,1065.338534
40205105312,1021.859116
40205105313,1021.271008
40205105314,1018.825151
40205105315,974.9585008
40205105316,1041.735453
40205105317,1006.031547
40205105318,1010.198458
40205105319,1008.817719
40205105320,1020.460828
40205105321,1040.004957
40205105322,1005.48157
40205105323,986.2469567
40205105324,1022.878726
40205105325,1032.060738
40205105326,1022.165389
40205105327,1045.873733
40205105328,941.4719848
40205105329,1082.330448
40205105330,1035.839872
40205105331,948.4895213
40205105332,983.3220071
40205105333,1006.223545
40205105334,1043.845879
40205105335,1021.834301
40205105336,1075.003635
40205105337,981.6738481
40205105338,1022.986363
40205105339,996.6368891
40205105340,1018.37583
40205105341,1089.221178
40205105342,972.2348922
40205105343,987.6165631
40205105344,1069.608163
40205105345,1023.307399
40205105346,909.4277006
40205105347,1025.400988
40205105348,921.7849447
40205105349,955.4527432
40205105401,1027.273387
40205105402,1029.674209
40205105403,989.9524014
40205105404,1057.372406
40205105405,1116.456434
40205105406,1036.018482
40205105407,1024.749967
40205105408,1014.575918
40205105409,1093.339388
40205105410,1055.343676
40205105411,1004.36729
40205105412,1010.53854
40205105413,1091.464311
40205105414,1021.330353
40205105415,1063.789706
40205105416,1031.135774
40205105418,961.3821099
40205105419,995.3197312
40205105420,1028.988674
40205105421,1020.096885
40205105422,1017.100033
40205105423,1058.416124
40205105424,1060.066966
40205105425,1046.879434
40205105426,1055.914257
40205105427,1053.619271
40205105428,996.7912918
40205105429,1014.386398
40205105430,1033.24397
40205105431,1018.94732
40205105432,1039.64883
40205105433,1079.569293
40205105434,1080.863508
40205105435,1055.562108
40205105436,1045.160469
40205105501,1017.323694
40205105502,993.8363327
40205105503,1005.228446
40205105504,949.733891
40205105505,1013.040382
40205105506,1059.932479
40205105507,1084.225226
40205105508,-
40205105509,1047.483596
40205105510,1047.694985
40205105511,988.0489019
40205105512,912.4973913
40205105513,956.5492197
40205105514,971.099714
40205105515,1006.781095
40205105516,1046.430324
40205105517,974.2098894
40205105518,987.7491447
40205105519,981.1151712
40205105520,1038.022188
40205105521,1052.867033
40205105522,1034.913154
40205105523,989.9363978
40205105524,1107.661189
40205105525,1008.59791
40205105526,1004.07813
40205105527,1028.402186
40205105528,1011.531809
40205105529,991.2040692
40205105530,1035.060284
40301105601,1044.216981
40301105602,1022.439093
40301105603,1050.556485
40301105604,1078.198079
40301105605,948.2479057
40301105606,1053.553224
40301105607,989.3221471
40301105608,946.1699711
40301105609,1008.581481
40301105610,1008.751977
40301105611,989.2109776
40301105612,1059.458022
40301105613,1056.205155
40301105614,981.7634617
40301105615,1010.293783
40301105616,1019.801221
40301105617,1034.287269
40301105618,1013.712442
40301105619,1044.493922
40301105620,1055.767192
40301105621,996.0371754
40301105622,1019.091114
40301105623,1038.577074
40301105624,1001.444124
40301105625,1008.790273
40301105626,963.9709621
40301105627,934.6272557
40301105628,1040.420471
40301105629,1017.55363
40301105630,1018.947172
40301105631,1018.752251
40301105632,1032.484536
40301105701,1023.272877
40301105702,1038.05326
40301105703,1029.572655
40301105704,1040.645225
40301105705,1024.080913
40301105706,942.8474033
40301105707,1085.821911
40301105708,967.0730171
40301105709,1021.978405
40301105710,1027.008633
40301105711,1058.578941
40301105712,1070.667671
40301105713,1024.207138
40301105714,868.1758322
40301105715,1023.855761
40301105716,970.8341319
40301105717,1032.115346
40301105718,1009.247319
40301105719,964.66521
40301105720,1002.205134
40301105721,889.2324216
40301105722,926.8194439
