"Date","RateTypeDescription","StartDate","EndDate","Usage","Duration","MaxTemp","MinTemp","Rain_mm","Solar_Exposure"
2020-11-15,"Generalusage",2020-11-15 20:00:00,2020-11-15 20:29:59,0.273,30,22,17.5,0,29.9
2020-11-15,"Generalusage",2020-11-15 20:30:00,2020-11-15 20:59:59,0.282,30,22,17.5,0,29.9
2020-11-15,"Generalusage",2020-11-15 21:00:00,2020-11-15 21:29:59,0.236,30,22,17.5,0,29.9
2020-11-15,"Generalusage",2020-11-15 21:30:00,2020-11-15 21:59:59,0.205,30,22,17.5,0,29.9
2020-11-15,"Generalusage",2020-11-15 22:00:00,2020-11-15 22:29:59,0.177,30,22,17.5,0,29.9
2020-11-15,"Generalusage",2020-11-15 22:30:00,2020-11-15 22:59:59,0.17,30,22,17.5,0,29.9
2020-11-15,"Generalusage",2020-11-15 23:00:00,2020-11-15 23:29:59,0.189,30,22,17.5,0,29.9
2020-11-15,"Generalusage",2020-11-15 23:30:00,2020-11-15 23:59:59,0.162,30,22,17.5,0,29.9
2020-11-16,"Generalusage",2020-11-16 00:00:00,2020-11-16 00:29:59,0.178,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 00:30:00,2020-11-16 00:59:59,0.185,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 01:00:00,2020-11-16 01:29:59,0.157,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 01:30:00,2020-11-16 01:59:59,0.177,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 02:00:00,2020-11-16 02:29:59,0.184,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 02:30:00,2020-11-16 02:59:59,0.174,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 03:00:00,2020-11-16 03:29:59,0.187,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 03:30:00,2020-11-16 03:59:59,0.19,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 04:00:00,2020-11-16 04:29:59,0.177,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 04:30:00,2020-11-16 04:59:59,0.21,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 05:00:00,2020-11-16 05:29:59,0.212,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 05:30:00,2020-11-16 05:59:59,0.307,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 06:00:00,2020-11-16 06:29:59,0.179,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 06:30:00,2020-11-16 06:59:59,0.247,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 07:00:00,2020-11-16 07:29:59,0.311,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 07:30:00,2020-11-16 07:59:59,0.29,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 08:00:00,2020-11-16 08:29:59,0.188,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 08:30:00,2020-11-16 08:59:59,0.175,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 09:00:00,2020-11-16 09:29:59,0.263,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 09:30:00,2020-11-16 09:59:59,0.262,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 10:00:00,2020-11-16 10:29:59,0.227,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 10:30:00,2020-11-16 10:59:59,0.292,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 11:00:00,2020-11-16 11:29:59,0.299,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 11:30:00,2020-11-16 11:59:59,0.27,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 12:00:00,2020-11-16 12:29:59,0.219,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 12:30:00,2020-11-16 12:59:59,0.202,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 13:00:00,2020-11-16 13:29:59,0.33,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 13:30:00,2020-11-16 13:59:59,0.199,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 14:00:00,2020-11-16 14:29:59,0.207,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 14:30:00,2020-11-16 14:59:59,0.206,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 15:00:00,2020-11-16 15:29:59,0.205,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 15:30:00,2020-11-16 15:59:59,0.265,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 16:00:00,2020-11-16 16:29:59,0.487,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 16:30:00,2020-11-16 16:59:59,0.346,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 17:00:00,2020-11-16 17:29:59,0.372,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 17:30:00,2020-11-16 17:59:59,0.629,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 18:00:00,2020-11-16 18:29:59,1.004,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 18:30:00,2020-11-16 18:59:59,0.297,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 19:00:00,2020-11-16 19:29:59,0.873,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 19:30:00,2020-11-16 19:59:59,1.376,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 20:00:00,2020-11-16 20:29:59,1.4,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 20:30:00,2020-11-16 20:59:59,1.378,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 21:00:00,2020-11-16 21:29:59,1.046,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 21:30:00,2020-11-16 21:59:59,0.193,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 22:00:00,2020-11-16 22:29:59,0.163,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 22:30:00,2020-11-16 22:59:59,0.193,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 23:00:00,2020-11-16 23:29:59,0.167,30,24.8,19.3,0,26.1
2020-11-16,"Generalusage",2020-11-16 23:30:00,2020-11-16 23:59:59,0.157,30,24.8,19.3,0,26.1
2020-11-17,"Generalusage",2020-11-17 00:00:00,2020-11-17 00:29:59,0.167,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 00:30:00,2020-11-17 00:59:59,0.204,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 01:00:00,2020-11-17 01:29:59,0.177,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 01:30:00,2020-11-17 01:59:59,0.175,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 02:00:00,2020-11-17 02:29:59,0.163,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 02:30:00,2020-11-17 02:59:59,0.173,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 03:00:00,2020-11-17 03:29:59,0.152,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 03:30:00,2020-11-17 03:59:59,0.176,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 04:00:00,2020-11-17 04:29:59,0.169,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 04:30:00,2020-11-17 04:59:59,0.175,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 05:00:00,2020-11-17 05:29:59,0.197,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 05:30:00,2020-11-17 05:59:59,0.149,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 06:00:00,2020-11-17 06:29:59,0.296,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 06:30:00,2020-11-17 06:59:59,0.18,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 07:00:00,2020-11-17 07:29:59,0.119,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 07:30:00,2020-11-17 07:59:59,0.194,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 08:00:00,2020-11-17 08:29:59,0.134,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 08:30:00,2020-11-17 08:59:59,0.124,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 09:00:00,2020-11-17 09:29:59,0.156,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 09:30:00,2020-11-17 09:59:59,0.162,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 10:00:00,2020-11-17 10:29:59,0.223,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 10:30:00,2020-11-17 10:59:59,0.155,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 11:00:00,2020-11-17 11:29:59,0.207,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 11:30:00,2020-11-17 11:59:59,0.302,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 12:00:00,2020-11-17 12:29:59,0.149,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 12:30:00,2020-11-17 12:59:59,0.163,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 13:00:00,2020-11-17 13:29:59,0.14,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 13:30:00,2020-11-17 13:59:59,0.327,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 14:00:00,2020-11-17 14:29:59,0.431,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 14:30:00,2020-11-17 14:59:59,0.52,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 15:00:00,2020-11-17 15:29:59,0.148,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 15:30:00,2020-11-17 15:59:59,0.576,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 16:00:00,2020-11-17 16:29:59,0.115,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 16:30:00,2020-11-17 16:59:59,0.121,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 17:00:00,2020-11-17 17:29:59,0.084,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 17:30:00,2020-11-17 17:59:59,0.166,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 18:00:00,2020-11-17 18:29:59,0.094,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 18:30:00,2020-11-17 18:59:59,0.154,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 19:00:00,2020-11-17 19:29:59,0.132,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 19:30:00,2020-11-17 19:59:59,0.131,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 20:00:00,2020-11-17 20:29:59,0.297,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 20:30:00,2020-11-17 20:59:59,0.184,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 21:00:00,2020-11-17 21:29:59,0.142,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 21:30:00,2020-11-17 21:59:59,0.106,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 22:00:00,2020-11-17 22:29:59,0.062,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 22:30:00,2020-11-17 22:59:59,0.077,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 23:00:00,2020-11-17 23:29:59,0.073,30,20.7,19.4,0,22.6
2020-11-17,"Generalusage",2020-11-17 23:30:00,2020-11-17 23:59:59,0.068,30,20.7,19.4,0,22.6
2020-11-18,"Generalusage",2020-11-18 00:00:00,2020-11-18 00:29:59,0.094,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 00:30:00,2020-11-18 00:59:59,0.076,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 01:00:00,2020-11-18 01:29:59,0.071,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 01:30:00,2020-11-18 01:59:59,0.076,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 02:00:00,2020-11-18 02:29:59,0.057,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 02:30:00,2020-11-18 02:59:59,0.093,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 03:00:00,2020-11-18 03:29:59,0.088,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 03:30:00,2020-11-18 03:59:59,0.076,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 04:00:00,2020-11-18 04:29:59,0.095,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 04:30:00,2020-11-18 04:59:59,0.094,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 05:00:00,2020-11-18 05:29:59,0.084,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 05:30:00,2020-11-18 05:59:59,0.076,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 06:00:00,2020-11-18 06:29:59,0.174,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 06:30:00,2020-11-18 06:59:59,0.118,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 07:00:00,2020-11-18 07:29:59,0.318,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 07:30:00,2020-11-18 07:59:59,0.101,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 08:00:00,2020-11-18 08:29:59,0.098,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 08:30:00,2020-11-18 08:59:59,0.097,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 09:00:00,2020-11-18 09:29:59,0.094,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 09:30:00,2020-11-18 09:59:59,0.093,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 10:00:00,2020-11-18 10:29:59,0.075,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 10:30:00,2020-11-18 10:59:59,0.09,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 11:00:00,2020-11-18 11:29:59,0.092,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 11:30:00,2020-11-18 11:59:59,0.069,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 12:00:00,2020-11-18 12:29:59,0.092,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 12:30:00,2020-11-18 12:59:59,0.084,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 13:00:00,2020-11-18 13:29:59,0.078,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 13:30:00,2020-11-18 13:59:59,0.095,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 14:00:00,2020-11-18 14:29:59,0.078,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 14:30:00,2020-11-18 14:59:59,0.082,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 15:00:00,2020-11-18 15:29:59,0.101,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 15:30:00,2020-11-18 15:59:59,0.074,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 16:00:00,2020-11-18 16:29:59,0.09,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 16:30:00,2020-11-18 16:59:59,0.092,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 17:00:00,2020-11-18 17:29:59,0.057,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 17:30:00,2020-11-18 17:59:59,0.159,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 18:00:00,2020-11-18 18:29:59,0.204,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 18:30:00,2020-11-18 18:59:59,0.114,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 19:00:00,2020-11-18 19:29:59,0.368,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 19:30:00,2020-11-18 19:59:59,0.861,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 20:00:00,2020-11-18 20:29:59,0.294,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 20:30:00,2020-11-18 20:59:59,0.576,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 21:00:00,2020-11-18 21:29:59,0.521,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 21:30:00,2020-11-18 21:59:59,0.163,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 22:00:00,2020-11-18 22:29:59,0.15,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 22:30:00,2020-11-18 22:59:59,0.105,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 23:00:00,2020-11-18 23:29:59,0.118,30,21,16.7,0.2,20.5
2020-11-18,"Generalusage",2020-11-18 23:30:00,2020-11-18 23:59:59,0.117,30,21,16.7,0.2,20.5
2020-11-19,"Generalusage",2020-11-19 00:00:00,2020-11-19 00:29:59,0.099,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 00:30:00,2020-11-19 00:59:59,0.113,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 01:00:00,2020-11-19 01:29:59,0.115,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 01:30:00,2020-11-19 01:59:59,0.093,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 02:00:00,2020-11-19 02:29:59,0.115,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 02:30:00,2020-11-19 02:59:59,0.105,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 03:00:00,2020-11-19 03:29:59,0.102,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 03:30:00,2020-11-19 03:59:59,0.113,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 04:00:00,2020-11-19 04:29:59,0.097,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 04:30:00,2020-11-19 04:59:59,0.129,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 05:00:00,2020-11-19 05:29:59,0.128,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 05:30:00,2020-11-19 05:59:59,0.206,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 06:00:00,2020-11-19 06:29:59,0.133,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 06:30:00,2020-11-19 06:59:59,0.247,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 07:00:00,2020-11-19 07:29:59,0.559,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 07:30:00,2020-11-19 07:59:59,0.243,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 08:00:00,2020-11-19 08:29:59,0.318,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 08:30:00,2020-11-19 08:59:59,0.155,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 09:00:00,2020-11-19 09:29:59,0.184,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 09:30:00,2020-11-19 09:59:59,0.231,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 10:00:00,2020-11-19 10:29:59,0.188,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 10:30:00,2020-11-19 10:59:59,0.257,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 11:00:00,2020-11-19 11:29:59,0.298,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 11:30:00,2020-11-19 11:59:59,0.19,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 12:00:00,2020-11-19 12:29:59,0.296,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 12:30:00,2020-11-19 12:59:59,0.191,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 13:00:00,2020-11-19 13:29:59,0.193,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 13:30:00,2020-11-19 13:59:59,0.162,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 14:00:00,2020-11-19 14:29:59,0.183,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 14:30:00,2020-11-19 14:59:59,0.184,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 15:00:00,2020-11-19 15:29:59,0.176,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 15:30:00,2020-11-19 15:59:59,0.196,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 16:00:00,2020-11-19 16:29:59,0.201,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 16:30:00,2020-11-19 16:59:59,0.159,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 17:00:00,2020-11-19 17:29:59,0.151,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 17:30:00,2020-11-19 17:59:59,0.177,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 18:00:00,2020-11-19 18:29:59,0.15,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 18:30:00,2020-11-19 18:59:59,0.234,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 19:00:00,2020-11-19 19:29:59,0.238,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 19:30:00,2020-11-19 19:59:59,0.268,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 20:00:00,2020-11-19 20:29:59,0.502,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 20:30:00,2020-11-19 20:59:59,0.429,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 21:00:00,2020-11-19 21:29:59,0.244,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 21:30:00,2020-11-19 21:59:59,0.636,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 22:00:00,2020-11-19 22:29:59,0.164,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 22:30:00,2020-11-19 22:59:59,0.156,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 23:00:00,2020-11-19 23:29:59,0.151,30,21.2,17.3,0,28.5
2020-11-19,"Generalusage",2020-11-19 23:30:00,2020-11-19 23:59:59,0.14,30,21.2,17.3,0,28.5
2020-11-20,"Generalusage",2020-11-20 00:00:00,2020-11-20 00:29:59,0.153,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 00:30:00,2020-11-20 00:59:59,0.141,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 01:00:00,2020-11-20 01:29:59,0.149,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 01:30:00,2020-11-20 01:59:59,0.153,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 02:00:00,2020-11-20 02:29:59,0.14,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 02:30:00,2020-11-20 02:59:59,0.22,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 03:00:00,2020-11-20 03:29:59,0.153,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 03:30:00,2020-11-20 03:59:59,0.139,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 04:00:00,2020-11-20 04:29:59,0.14,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 04:30:00,2020-11-20 04:59:59,0.164,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 05:00:00,2020-11-20 05:29:59,0.18,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 05:30:00,2020-11-20 05:59:59,0.213,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 06:00:00,2020-11-20 06:29:59,0.206,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 06:30:00,2020-11-20 06:59:59,0.323,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 07:00:00,2020-11-20 07:29:59,0.192,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 07:30:00,2020-11-20 07:59:59,0.145,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 08:00:00,2020-11-20 08:29:59,0.153,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 08:30:00,2020-11-20 08:59:59,0.157,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 09:00:00,2020-11-20 09:29:59,0.195,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 09:30:00,2020-11-20 09:59:59,0.207,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 10:00:00,2020-11-20 10:29:59,0.168,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 10:30:00,2020-11-20 10:59:59,0.161,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 11:00:00,2020-11-20 11:29:59,0.235,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 11:30:00,2020-11-20 11:59:59,0.242,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 12:00:00,2020-11-20 12:29:59,0.299,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 12:30:00,2020-11-20 12:59:59,0.229,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 13:00:00,2020-11-20 13:29:59,0.181,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 13:30:00,2020-11-20 13:59:59,0.185,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 14:00:00,2020-11-20 14:29:59,0.183,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 14:30:00,2020-11-20 14:59:59,0.163,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 15:00:00,2020-11-20 15:29:59,0.188,30,24.6,18.9,0,22.7
2020-11-20,"Generalusage",2020-11-20 15:30:00,2020-11-20 15:59:59,0.147,30,24.6,18.9,0,22.7
